164864
321343
441022
477664
599664
669664
737664
329874
329974
439732
806084
824184
208164
488992
650284
244062
284284
409223
458184
642813
148292
778264
129384
196614
234614
320484
409384
800484
891054
127692
644484
489184
230864
833344
488684
641784
827684
131884
185792
259664
377784
450884
499444
825762
149984
169984
273094
288984
422094
634984
642094
871094
499094
246194
470194
382543
803352
240394
111394
413394
644394
883394
607294
353613
560594
582594
659494
398594
669594
755314
123694
256694
346694
435514
520234
646134
420794
491794
811794
202894
357794
579594
586894
880294
464994
660913
831984
261702
648094
836294
676105
187205
761494
3
423305
724305
829994
889984
135605
216105
794762
797605
214303
262713
488705
657705
888805
899705
549764
560705
798905
816905
344934
690015
261115
4
468115
505115
542115
514215
658115
697234
394115
736415
141515
301515
559415
608415
678415
800515
334515
607615
671715
861715
675715
701815
202134
309415
690915
722494
144915
651915
752294
878915
885994
260125
207125
244225
429125
707051
260325
310472
674594
764225
786225
133215
452325
751325
828894
451425
576425
625425
830225
283525
429844
567425
692525
251625
355525
679184
729525
349625
677725
782825
246825
495825
511925
515825
830494
839915
244925
129925
291035
489925
190005
286135
489135
628035
137235
202335
349235
684525
848684
176225
208435
261435
326435
371535
779435
168915
542635
573535
122835
589735
855825
597835
543935
761935
170245
388045
413045
415045
418045
597045
139345
202445
229245
815245
166181
621545
184645
338545
344805
482745
671105
712804
809045
843634
412945
632945
739845
737155
811155
846155
617684
131355
151355
702155
880355
443515
835355
884355
288155
704555
647555
857315
215655
233655
142755
180155
442555
659555
719555
762755
860755
138425
196255
264844
671855
130955
310655
851855
631325
777555
826345
185755
363955
542065
621065
823065
124435
852145
518165
417014
432955
519915
143065
391365
442365
690655
725365
853355
703565
743123
832691
219265
339565
261855
292755
354755
374665
429665
472635
712855
733755
803665
823755
858665
472865
139765
655865
811765
179965
372075
581075
610075
727965
563075
864075
378075
381175
7
746175
785175
707275
450475
103755
144792
256855
314465
333855
347475
415175
424755
436855
452855
528955
535755
666855
715065
742855
892855
711125
343675
493675
564165
754675
212775
315775
581775
227875
852894
861633
386975
616975
49818
878085
460285
574285
111385
544285
546285
812385
889075
143285
263845
565385
590485
782965
435585
765275
708685
411785
602785
608785
883785
897785
250985
417765
730515
296095
416095
617275
807095
813195
108195
700295
792295
121395
208495
648401
856495
172595
526595
646595
752595
160695
162695
298965
713695
743695
531795
6
722795
456895
463895
263995
638985
246695
198955
229405
266006
494955
8
801185
899215
158206
779006
808206
363595
515294
550406
722406
771406
777306
798306
167023
463333
149695
341995
701695
168506
405306
435506
867506
885506
580506
662606
876606
285706
573475
674706
227806
341906
408806
748806
861906
300506
616906
677165
202016
692016
358016
768016
233116
430751
546116
552116
759116
814116
845116
881016
293755
579216
769216
783316
214316
240316
850113
215706
433416
553416
615682
736416
224565
409416
499165
643175
726416
758075
803516
111616
386516
499516
507516
828516
291616
336616
384616
799616
197716
677716
686475
753816
800816
867716
437816
707716
753565
232916
413916
769316
630816
890764
513706
335226
125716
168226
207226
291426
342326
400916
558326
891395
457426
764526
846044
890584
773626
668105
221726
380416
644426
661726
751726
862526
477826
746826
531926
324826
586926
10
11
12
13
14
150036
9
389136
103236
309136
210336
210436
888336
161436
307436
641536
651536
296636
790331
330736
389636
159836
553636
887836
145936
399836
695936
602046
318146
399146
869146
891236
291246
378246
614346
855346
888346
174446
183446
354446
532046
670446
725446
173546
280126
663646
865646
570136
206846
418746
435336
436236
289746
796616
810652
15
159946
273056
